"","Time","Time Code","Country Name","Country Code","GDP (current US$) [NY.GDP.MKTP.CD]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","Population, total [SP.POP.TOTL]","GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP (current LCU) [NY.GDP.MKTP.CN]","GDP per capita (constant LCU) [NY.GDP.PCAP.KN]","General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS]","Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]"
"2854",2010,"YR2010","High income","HIC","45752167133310.742","38836.67113106294","1178066137","2.3555275497641333","39198.298074381491","46178187589461.141","3.0136496175539946","..","..","18.854227895096528","2.7981114956561064"
"2855",2010,"YR2010","IBRD only","IBD","20097496245440.285","4539.714719426318","4427039470","6.7913199446012982","9327.6091955182346","41293694069294.172","7.8475387732815705","..","..","14.703588314289732","1.9046901333603923"
"2856",2010,"YR2010","IDA & IBRD total","IBT","21779204981598.465","3759.9712198877924","5792386087","6.32842774364282","7794.0786427545418","45146312691275.25","7.7153227214102031","..","..","14.397418400952095","1.9079436421466229"
"2857",2010,"YR2010","IDA blend","IDB","709900520105.72058","1556.6301470458782","456049577","3.5450819124725825","4253.1674122672384","1939655199274.6587","6.1165056042609365","..","..","10.198241010365086","1.4516378849176828"
"2858",2010,"YR2010","IDA only","IDX","972926010657.9364","1069.97600108534","909297040","3.8663824990536","2111.68737007412","1920151075013.7817","6.2228952788439926","..","..","11.491855621860594","2.3593466086195578"
"2859",2010,"YR2010","IDA total","IDA","1682183372034.3538","1232.0559124616441","1365346617","3.7440792846899598","2825.881087833227","3858307183317.3765","6.1720749840312692","..","..","10.768819685872238","1.9523253182760152"
"2860",2010,"YR2010","Late-demographic dividend","LTE","13540280737685.41","6208.8222645759515","2180813069","7.4113823253489528","11598.478469393915","25294113426569.367","8.0549482504432888","..","..","15.88785334669209","2.0769239649734414"
"2861",2010,"YR2010","Latin America & Caribbean","LCN","5347115052556.748","9063.9433844354171","589932530","5.2548651348183881","13267.933557742086","7827185611590.6895","6.4279633354557859","..","..","15.468322904426026","1.3535044718837173"
"2862",2010,"YR2010","Latin America & Caribbean (excluding high income)","LAC","4513238410407.749","8498.5978542137236","531056827","5.54388833092554","12871.384737356178","6835436737716.6006","6.7180362956529933","..","..","16.104871386606963","1.3481783103703466"
"2863",2010,"YR2010","Latin America & the Caribbean (IDA & IBRD countries)","TLA","5157783357731.19","8988.8076344121437","573800616","5.5232844780904742","13180.125845041177","7562764328842.1475","6.73441916804893","..","..","15.321932005761745","1.3306199125893088"
"2864",2010,"YR2010","Least developed countries: UN classification","LDC","686139144974.07935","820.36905830069406","836378625","3.7572058851592232","2151.3051087332988","1799305608797.832","6.2062409001140537","..","..","10.639916707294915","2.1142252304168934"
"2865",2010,"YR2010","Low & middle income","LMY","20449643438266.637","3578.0221267925081","5715348512","6.5222652063210944","7556.308349606019","43186935682133.938","7.9265594301938052","..","..","14.40682527476041","1.9382577509151786"
"2866",2010,"YR2010","Low income","LIC","613154883985.615","1162.6229036787879","527389304","3.9237372570556204","1619.9504246691652","854344526980.77539","6.7721086506207229","..","..","13.279330456924765","3.1124661007016345"
"2867",2010,"YR2010","Lower middle income","LMC","5246900710108.4316","1828.2520920687641","2869900017","4.9537563522124231","5285.2401866390956","15168110901484.623","6.6008931017747585","..","..","11.174833278738884","2.1321512220461161"
"2868",2010,"YR2010","Middle East & North Africa (excluding high income)","MNA","1580131074094.666","4748.3061510287271","332777842","3.4113187081224083","11431.103437793377","3804017933707.6616","5.2704000821557742","..","..","13.865899599312066","3.0725874045470927"
"2869",2010,"YR2010","Middle East & North Africa (IDA & IBRD countries)","TMN","1570449574094.6663","4773.5236627295335","328991681","3.4168907093798708","11516.878760555906","3788957303308.4844","5.2662361505190631","..","..","13.791975891559845","3.0725874045470922"
"2870",2010,"YR2010","Middle income","MIC","19850871604565.547","3826.3353293053779","5187959208","6.6971021569808329","8162.5628144069124","42347042913880.734","7.9517588037076052","..","..","14.47779743486716","1.9084858938513909"
"2871",2010,"YR2010","Not classified","INX","..","..","..","..","..","..","..","..","..","..",".."
"2872",2010,"YR2010","OECD members","OED","45256835507640.781","35025.509213287","1292110708","2.29803925179975","34475.971689037673","44546772188110.422","2.9735123204207383","..","..","18.827668832178869","2.6611015314819619"
"2873",2010,"YR2010","Other small states","OSS","322471063932.64685","12378.486154280596","26050929","6.0039878683227528","22430.86990058481","584344999188.372","8.6443860298954576","..","..","16.789882850657332","1.860287527862116"
"2874",2010,"YR2010","Pacific island small states","PSS","6566253870.7589054","2965.1059764303986","2214509","2.0177100114822792","5016.8009411607936","11109750835.409048","3.3333441490186715","..","..","18.848960181736683",".."
"2875",2010,"YR2010","Post-demographic dividend","PST","42694001394734.344","39720.381284401446","1074863836","2.428975511258983","38044.913993648392","40893102195502.992","2.9064836922645867","..","..","19.027235240533468","2.7248231212837197"
"2876",2010,"YR2010","Pre-demographic dividend","PRE","1050873574892.3448","1435.8770364440807","731868780","3.4875478124911012","3237.4965437893206","2369422645757.3066","6.4864742318541317","..","..","11.876510510009229","1.5944913605066786"
"2877",2010,"YR2010","Small states","SST","393630210907.35272","11170.417230662359","35238631","4.94004215966774","19824.284586044068","698580649366.59473","7.0949746199844128","..","..","16.5670545187533","1.7250789358428948"
"2878",2010,"YR2010","South Asia (IDA & IBRD)","TSA","2060781299767.8818","1257.4995082144883","1638792927","5.94554628067452","4063.5415199859963","6659303101523.88","7.465781838326933","..","..","10.55639931462323","2.8247606626708426"
"2879",2010,"YR2010","Sub-Saharan Africa","SSF","1451753409366.9958","1670.5540315333647","869025115","3.074602172174238","3344.2419951590114","2906230284430.8892","5.923096142429074","..","..","13.137731337166114","1.298210279643391"
"2880",2010,"YR2010","Sub-Saharan Africa (excluding high income)","SSA","1450783719583.3958","1669.6106654326459","868935345","3.074584430233628","3342.584724883764","2904490011108.6035","5.9230706575579717","..","..","13.128163803703369","1.2986193978265994"
"2881",2010,"YR2010","Sub-Saharan Africa (IDA & IBRD countries)","TSS","1451753409366.9958","1670.5540315333647","869025115","3.0746021721741954","3344.2419951590118","2906230284430.8896","5.9230961424290456","..","..","13.137731337166118","1.2982102796433903"
"2882",2010,"YR2010","Upper middle income","UMC","14603970894457.113","6300.0854124682764","2318059191","7.6730035959706271","11716.50799449959","27159559043074.754","8.4191201577141044","..","..","15.642483786759531","1.8294469908884754"
"2883",2011,"YR2011","China","CHN","7551500124197.168","5614.352135221141","1345035000","8.95381604183163","10292.940478067503","13844365195917.523","9.5508321788622936","48794018052500","38315.852095224291","15.238864938320095","1.66557605252678"
"2884",2011,"YR2011","India","IND","1823049927771.4595","1458.1040661957945","1250287939","3.8939660407181691","4493.6694656756954","5618380734786.8965","5.2413150014066332","87363287113700","69874.534008201765","11.084461585559351","2.70448355847068"
"2885",2011,"YR2011","Indonesia","IDN","892969107923.09424","3643.0471761927429","245115988","4.7483185326066462","9095.7417229551374","2229511719014.9707","6.16978420771008","7.831726E+15","29731374.764505364","9.0586771804835884","0.653776702606807"
"2886",2011,"YR2011","Korea, Rep.","KOR","1253223044718.9871","25096.263883823878","49936638","2.8914119943402596","32546.753653123364","1625275455251.199","3.6856677821252646","1.3889372E+15","29621505.556701675","14.372658461448076","2.47295558071308"
"2887",2011,"YR2011","Saudi Arabia","SAU","671238840108.22925","23745.880577804783","28267591","6.7043710317801413","56133.144187775877","1586748761444.0757","9.9968651655924816","2517145650405.86","77077.414504291854","19.3895017525627","7.23005332410004"
"2888",2011,"YR2011","Turkiye","TUR","838762755164.17908","11420.55545583777","73443254","9.5099831573516269","19799.115677193662","1454111481655.5161","11.200110583350352","1404927614900","16521.516975541417","13.600355169444111","2.02750659150507"
"2889",2011,"YR2011","United Kingdom","GBR","2674891473843.81","42284.884490299613","63258810","0.66775609285298287","37379.290965772911","2364569465138.5449","1.4575633909041983","1669509000000","27995.98432218374","20.919324184535693","2.50272640170618"
"2890",2011,"YR2011","United States","USA","15599728123000","50065.966504174205","311583481","0.814519357932042","50065.966504174205","15599728123000","1.5498949501704544","15599728123000","53394.8618380061","16.098427999507","4.8401739949027505"
"2891",2011,"YR2011","Brunei Darussalam","BRN","18525319977.740677","47055.960643203041","393687","2.4137399823577255","83935.225715162174","33044207206.125053","3.7453183520599396","23303000000","49252.324816415072","18.727202506115091","2.2422414199016703"
"2892",2011,"YR2011","Israel","ISR","262293871093.06137","33775.51200044572","7765800","3.6099937068717907","30636.35237944168","237915785308.26819","5.542590000632913","938521387000","130901.28396301733","22.392293336198634","5.79375335779688"
"2893",2011,"YR2011","Kuwait","KWT","154068115942.02896","48631.783404584945","3168054","3.5321609964097433","78178.22036583304","247672823742.85883","9.6284069747757","42522800000","11446.837711730925","14.878135964705994","3.50140550204062"
"2894",2011,"YR2011","Monaco","MCO","6088808463.25167","169016.19606527884","36025","5.764413625246263","..","..","7.0000000238562308","4374200000","124502.42886884109","..",".."
"2895",2011,"YR2011","Oman","OMN","77497529258.777634","23837.310936038804","3251102","-3.7411722669351946","49583.743812585781","161201808676.58527","2.8946097354119189","29797800000","8321.7321388255423","15.818281886582231","7.35216518497275"
"2896",2011,"YR2011","Qatar","QAT","167775268614.03708","82409.941643410551","2035862","3.3771581092227478","139358.96528294246","283715621778.86182","13.375176416765783","610701977755.095","261469.79811403918","11.039099668191236",".."
"2897",2011,"YR2011","Singapore","SGP","279351168707.26666","53890.428727050443","5183688","4.0233816486589689","80052.39149826506","414966621180.85858","6.2149341685898918","351367900000","69722.2325109073","9.2368426370194889","3.19387456850782"
"2898",2011,"YR2011","United Arab Emirates","ARE","350666058392.17157","39194.675266578823","8946778","2.1863440299055696","67686.39060660734","605575110378.6012","6.9285085993225266","1287821099445.25","127194.47001478523","9.9533140288250461","5.46631452753061"
"2899",2011,"YR2011","Afghanistan","AFG","17805113118.893768","591.190030208565","30117411","-2.6810610562182688","1699.4881101974174","51184181904.428909","0.4263547845292095","850347275400","31999.849983785127","..","1.8213454535463198"
"2900",2011,"YR2011","Bangladesh","BGD","128637938711.3856","861.76216218107675","149273134","5.2535471528323683","2620.8337904087434","391220073587.41229","6.4643791227776006","9158288000000","101729.1143268701","5.0974466876341955","1.3555177772790001"
"2901",2011,"YR2011","East Asia & Pacific","EAS","19788700724983.609","8903.490987155732","2222577723","4.7293643818617568","12679.24515330728","28180607822196.48","5.474092255954659","..","..","16.337253925803306","1.4774259220243064"
"2902",2011,"YR2011","Egypt, Arab Rep.","EGY","235989672977.62479","2791.8107659279362","84529251","-0.36392763437478948","9686.046263877397","818754235836.90479","1.7645719492580128","1371100000000","33653.990633372581","11.450660053971264","1.83702555925574"
"2903",2011,"YR2011","Europe & Central Asia","ECS","23314072718003.891","26191.567271168478","890136603","2.1054867933540464","27743.134863006966","24695179823527.891","2.3621913208315988","..","..","20.029614722597806","1.7280605177849881"
"2904",2011,"YR2011","Iran, Islamic Rep.","IRN","626133114526.8064","8389.27391286979","74634959","1.4458481607758245","19415.613964777549","1449083552220.9998","2.6457179180625587","6.8959997064121E+15","180864241.85669076","13.20083368112167","2.38163454250427"
"2905",2011,"YR2011","Iraq","IRQ","185749664444.44446","6045.4945669194967","30725305","4.1045702515966127","13515.545927234898","415269270855.80005","7.5464712004259979","217327107400000","4644387.32178574","19.6730397838995","2.30344021962536"
"2906",2011,"YR2011","Jordan","JOR","29524149154.929581","3852.8900254878245","7662858","-2.6433422139760836","9402.6162043187742","72050912802.193756","2.7371798863210444","20962145900","3253.9228705529972","20.064739650533582","5.50194373124826"
"2907",2011,"YR2011","Lebanon","LBN","39927125961.194031","7675.3089397149861","5202022","-3.9599621221585437","14669.415818607227","76310623815.5428","0.86733987716786487","60190142386500","11237332.265319139","12.56874459063712","4.05865660564424"
"2908",2011,"YR2011","Malaysia","MYS","297951960784.31372","10399.370212571352","28650962","3.666105223795995","21704.744272768519","621861803378.80847","5.2939128341400306","911733000000","33392.62893860248","13.270661476550702","1.5528531337698799"
"2909",2011,"YR2011","Middle East & North Africa","MEA","3355720924936.7578","8518.2977055350548","393942668","1.4767516541307231","17904.394480324365","7053304930503.4541","3.5868493950912352","..","..","16.318064396267239","4.4603408045008566"
"2910",2011,"YR2011","Pakistan","PAK","213587413183.99557","1164.9788233203515","183340168","0.55404798444729408","4494.8093122883292","824079094442.90674","2.7484059174002908","18276440000000","142786.43022305236","9.73614664562683","3.2856508160232503"
"2911",2011,"YR2011","Philippines","PHL","234216930369.79575","2450.7356940854529","95570049","2.1159268294014311","5865.3435512539063","560551170595.1698","3.8582328279566269","10144661326800","121537.66283932741","9.713632180078271","1.15341455205701"
"2912",2011,"YR2011","South Africa","ZAF","458201514136.9765","8810.930650935763","52003759","1.6076653681533486","13393.766885231649","696526225201.76733","3.1685562785881842","3327047014300","78834.950056206508","18.195143185476326","1.1032576755513799"
"2913",2011,"YR2011","South Asia","SAS","2274498461334.7383","1368.9163043781055","1661532158","3.6607156728207428","4297.57535137395","7140559647735.9678","5.0990700374717051","..","..","10.535886647070907","2.6641199232629367"
"2914",2011,"YR2011","Sri Lanka","LKA","65292753005.466454","3200.8611323828213","20398496","7.6779532388894722","9007.7341986963111","183744230021.16992","8.40473302101104","7219106294600","340844.74585283152","8.5594847988623215","2.6831577206374297"
"2915",2011,"YR2011","Thailand","THA","370819140946.55267","5492.1214999334134","67518379","0.35720647566191133","13519.129021215891","912789677004.35352","0.84013208305333364","11306906000000","122952.58154820334","16.141780961122343","1.48670423190924"
"2916",2011,"YR2011","Bahrain","BHR","28776595744.680851","22514.202716482963","1278153","-0.991765171028888","47377.498309469658","60555691596.743568","1.9835150115999056","10820000000","7714.2251358014264","13.835951940850277","3.59149722735675"
"2917",2011,"YR2011","Hong Kong SAR, China","HKG","248513617677.28674","35142.487934454257","7071600","4.112122663193162","52277.4664432843","369685331700.32922","4.814681618552541","1934430000000","340018.5248034391","8.7114550539435385",".."
"2918",2011,"YR2011","North America","NAC","17399367444174.521","50289.024403715805","345987373","0.91210805794426619","49236.057722266167","17035054268203.234","1.6732799349691447","..","..","16.61791479412236","4.4641589199902461"
"2919",2011,"YR2011","World","WLD","73853784046173.922","10544.875810483021","7003760440","2.1127310077352206","13637.511047739445","95513860376220.469","3.3210242212002612","..","..","17.26692378775941","2.4136773915023739"
"2920",2011,"YR2011","Algeria","DZA","200013052199.19958","5455.6794034974728","36661438","0.98020999287268751","13500.04479028777","494931055076.35803","2.8999999994630627","14588532000000","427604.44395007094","20.668085726514498","4.32570635861069"
"2921",2011,"YR2011","Albania","ALB","12890764531.328362","4437.1426122268422","2905195","2.8216424551400507","10207.767573170513","29655555314.737106","2.5454061445010439","1300624000000","437560.64567094465","10.97416547749388","1.52826633776627"
"2922",2011,"YR2011","American Samoa","ASM","570000000","10223.298358891579","55755","0.59008160703075418","..","..","0","570000000","11998.923863330643","59.122807017543856",".."
"2923",2011,"YR2011","Andorra","AND","3629133574.2778273","43333.973041479527","83748","0.83486742424170757","..","..","-0.0080697534113909342","2607220000","31070.592730572669","..",".."
"2924",2011,"YR2011","Angola","AGO","109436531427.06909","4518.3133501345173","24220660","-0.22274879703185491","6710.75072517349","162538811659.18054","3.4700000013564818","10500942000000","55868.101009633923","18.235859221010838","3.25566035129376"
"2925",2011,"YR2011","Antigua and Barbuda","ATG","1137637037.0370369","12746.633468202093","89250","-3.2987862148243323","20347.868483146562","1816047262.1208308","-1.9586126283434311","3071620000","30448.963585434172","17.544487924938633",".."
"2926",2011,"YR2011","Argentina","ARG","530163281574.65753","12848.86419697053","41261490","4.7886831385943509","19322.227123694192","797263881242.03662","6.003951692805785","2179024103600","17226.27072362147","15.688956516598305","0.764287094036749"
"2927",2011,"YR2011","Armenia","ARM","10142111334.496105","3525.807198135572","2876536","4.7283176001221534","8025.4584849172952","23085520248.370056","4.6999999986741159","3777945600000","1383576.3511390088","11.910293255678431","3.85394644115574"
"2928",2011,"YR2011","Aruba","ABW","2637988826.8156424","25849.964006032751","102050","2.9768103925273266","35513.081194713312","3624109935.9204931","3.3667781493868461","4722000000","45428.711415972561","25.116476069462092",".."
"2929",2011,"YR2011","Australia","AUS","1397907916789.9043","62574.145703241156","22340024","1.055747876940913","42003.15805597524","938351559046.28027","2.4697462938173089","1417898000000","71886.807283644812","17.925478419463179","1.7570782279711001"
"2930",2011,"YR2011","Austria","AUT","431685217367.51056","51442.276246440721","8391643","2.5764483181144584","44452.73274579992","373031463577.16266","2.92279728368581","310128660000","40063.527488002052","19.896568088869955","0.79089755845203091"
"2931",2011,"YR2011","Azerbaijan","AZE","65951627200.202614","7189.6912292076549","9173082","-1.1958429622770836","14804.574450791106","135803575412.21178","0.10000013782457984","52082000000","2921.584730192099","10.127683268691678","4.67013555547022"
"2932",2011,"YR2011","Bahamas, The","BHS","10070450000","28005.912404090293","359583","-0.68687307337030745","31522.020233387615","11334782601.582218","0.61338415843499661","10070450000","28921.000158516948","13.759067370375702",".."
"2933",2011,"YR2011","Barbados","BRB","4657699461.4563742","16459.058053749373","282987","-0.98818653429898973","16305.080673852639","4614125864.6515369","-0.68777958743160639","9315398922.9127483","31794.906449665035","15.46744663607495",".."
"2934",2011,"YR2011","Belarus","BLR","61757788944.723618","6527.1738687164179","9461643","5.6258811863835376","16563.201407820929","156715098657.89905","5.37870744981015","30724500000","8151.1868498948861","13.44835554687627","1.2244951097658199"
"2935",2011,"YR2011","Belgium","BEL","523330354138.1333","47410.566927746368","11038264","0.38003456979618022","40942.372710454023","451932718764.38708","1.694513898613323","375967800000","35987.950641513919","24.049426573233131","1.0435067947960799"
"2936",2011,"YR2011","Belize","BLZ","1466822039.4101999","4441.73875473964","330236","-0.78739416630817516","7716.5210779806739","2548273054.7080259","1.6035045666818064","2933644078.8203998","7444.6759287297573","15.635843601874171","1.05532911847927"
"2937",2011,"YR2011","Benin","BEN","10693321953.635511","1130.2732512801481","9460829","0.11698931409804914","2416.3273623235905","22860459982.964531","2.9637529190420082","5039213000000","585162.04023981409","11.023541965779181",".."
"2938",2011,"YR2011","Bermuda","BMU","6312691000","97774.162071742772","64564","-2.9078508290504885","69998.843420471152","4519405326.5992994","-3.7427443174070305","6312691000","106052.19627036739","14.044644352147126",".."
"2939",2011,"YR2011","Bhutan","BTN","1777101316.6775587","2563.2612238009951","693297","6.7685276966964238","7295.8533284229079","5058193225.0356169","7.982617040557912","82938207000","69494.064881284648","20.554864056803158",".."
"2940",2011,"YR2011","Bolivia","BOL","23963033429.436356","2346.3378439235003","10212951","3.5110740971259418","5460.2570576885582","55765337777.577415","5.2040924430859974","166231562900","3356.6663249436911","13.777101532623561","1.6841200015654498"
"2941",2011,"YR2011","Bosnia and Herzegovina","BIH","18644723860.970928","5092.554725212638","3661173","2.1812538815852491","9976.4907780923622","36525658671.500748","0.95951124724126657","26231262000","7377.0171472366919","23.089989341725154","1.13643026444417"
"2942",2011,"YR2011","Botswana","BWA","15351972361.147671","7617.3100413255052","2015406","4.5592477762096024","13729.859270280054","27671240752.478043","6.0483614480855437","104979857400","66737.345180077857","18.486708575010883","2.36664633405172"
"2943",2011,"YR2011","Brazil","BRA","2616156606666.6235","13245.387369563963","197514541","3.0264019693381243","15040.061086437187","2970630762099.6021","3.9744230794470212","4376382000000","20455.643313876317","18.669256930805354","1.41185115924524"
"2944",2011,"YR2011","British Virgin Islands","VGB","..","..","28326","..","..","..","..","..","..","..",".."
"2945",2011,"YR2011","Bulgaria","BGR","57678241023.817986","7849.1652827443177","7348328","2.758011774131063","15747.085381362693","115714748426.25815","2.1012057500923191","81124446000","11654.020479216497","15.850328272195535","1.32071731948799"
"2946",2011,"YR2011","Burkina Faso","BFA","12080296644.0643","751.17277041100522","16081915","3.4620309171899493","1586.5711611223562","25515102554.621037","6.6225626130669326","5692822881100","356251.84183600027","14.286625380532602","1.29475950344662"
"2947",2011,"YR2011","Burundi","BDI","2235820867.8274293","249.57797936680134","8958406","0.74848680170849491","681.971621284674","6109378663.946352","4.0325999884441472","2819534000000","175105.4685398273","22.900000496535952",".."
"2948",2011,"YR2011","Cabo Verde","CPV","1865915544.124455","3740.3741026994758","498858","2.6738030549939396","5966.84799990471","2976609859.5364642","3.9688863447198628","147924000000","271598.20890914847","18.523642072956385","0.523241061205814"
"2949",2011,"YR2011","Cambodia","KHM","12829541141.01269","882.2756139866035","14541421","5.3818354016050165","2611.3063488951452","37972104979.257195","7.0695699458918","52068692720800","2238619.1850301288","6.0194181864834126","1.49778870804676"
"2950",2011,"YR2011","Cameroon","CMR","30630912184.778904","1465.1457881770755","20906392","0.58459318552554862","2892.448393551726","60470659955.362656","3.3792112877077045","14434774483800","747165.12922937633","12.054704648506023","1.18443511980917"
"2951",2011,"YR2011","Canada","CAN","1793326630174.5186","52223.696112356032","34339328","2.1423090094665724","41666.7076267956","1430806739876.6357","3.1468813720705811","1774063000000","53756.33288455732","21.145866860421531","1.19329189549638"
"2952",2011,"YR2011","Cayman Islands","CYM","4186223864.8444977","72329.662298400013","57877","-0.93727869333294223","64014.74282315241","3704981270.3755922","1.1690626952634204","3488380346.57492","62635.816927687512","..",".."
"2953",2011,"YR2011","Central African Republic","CAF","2437982839.6307173","551.74972194621853","4418639","3.4430039997964883","1012.6574013041442","4474567487.0411425","4.19461533741989","1148896000000","211385.67780712567","7.1477087569283908","2.27155876639996"
"2954",2011,"YR2011","Chad","TCD","12172309522.617149","984.73613048482935","12360986","-3.22747142214331","1797.7497965157679","22221960066.234257","0.082869798438196085","5736183821300","359816.95506329351","6.4838068581231507","5.01009653069354"
"2955",2011,"YR2011","Channel Islands","CHI","..","..","160990","..","..","..","..","..","..","..",".."
"2956",2011,"YR2011","Chile","CHL","251224856981.29395","14577.632660814717","17233584","5.1695649515749267","20259.729394579004","349147748338.7464","6.2238967850913838","121509298514000","8987678.1642692555","12.311190909785751","2.25439565618144"
"2957",2011,"YR2011","Colombia","COL","334943871931.74542","7335.1669344760494","45662747","5.9172442642257579","11604.102283015975","529875186711.48083","6.9478919817355518","619023000000000","14993140.907619948","13.349261659098289","3.08161364181939"
"2958",2011,"YR2011","Comoros","COM","1023086183.7982211","1447.9451437749563","706578","1.6552454059600024","2337.0276194451121","1651292301.2922885","4.1435066876600786","361596000000","468934.63506648241","10.659963052688635",".."
"2959",2011,"YR2011","Congo, Dem. Rep.","COD","25839749198.823307","387.0824769585692","66755151","3.3664134886967929","668.94088102842557","44655249523.125587","6.8746708900163043","23759424582500","118888.13157654306","8.0644587723360956","0.924109080327308"
"2960",2011,"YR2011","Congo, Rep.","COG","15655383585.988747","3562.2176146466122","4394842","-0.610460761496924","5428.2415353254228","23856263885.592651","2.2059193628671778","7377578000000","1072798.2268304527","12.834957488758505",".."
"2961",2011,"YR2011","Costa Rica","CRI","42762617081.652214","9229.8345167027364","4633086","3.1476630073787817","13545.931774635143","62759466862.017235","4.4031592397043084","21623524556500","5919687.8100902941","16.961836220161807","0"
"2962",2011,"YR2011","Cote d'Ivoire","CIV","36693712824.823242","1744.9388969308752","21028652","-7.6011478273507436","3470.9298340729329","72988975597.137451","-5.3704472413656248","17291860797500","921680.533783145","..","1.39202804464443"
"2963",2011,"YR2011","Croatia","HRV","63169910822.128487","14757.180340176845","4280622","0.26032257855683838","21014.738804160552","89956153249.343353","-0.085243549275276109","337571775552.57","80787.5946859169","21.527568216955974","1.7692710410099999"
"2964",2011,"YR2011","Cuba","CUB","68990000000","6139.71878325885","11236671","2.7031459055838667","..","..","2.8023008364762632","68990000000","4342.1223243076174","35.421075518191039","3.08450500072474"
"2965",2011,"YR2011","Curacao","CUW","2933128491.6201115","19446.456574710181","150831","-0.80688496926714492","26278.565316166485","3963622285.2027073","0.61260857683078029","5250300000","34809.157268731229","15.959088052111309",".."
"2966",2011,"YR2011","Cyprus","CYP","27565469097.995544","32396.38671875","1124837","-2.127826855322752","33313.578125","28345889454.557549","0.40143794113274112","19803033000","22903.1953125","19.087985158637064","1.74266234874224"
"2967",2011,"YR2011","Czechia","CZE","229562733398.94751","21871.266075412812","10496088","1.5501897901350219","29001.368036549153","304400911032.00714","1.7603596244522208","4062323000000","412319.99960366188","19.796751760015145","1.07783649896869"
"2968",2011,"YR2011","Denmark","DNK","344003137611.27118","61753.647131976963","5570572","0.920393685285319","44403.384841392915","247352252302.68781","1.3367777669032819","1846853613000","347459.13884606463","26.56466595655408","1.31353128527572"
"2969",2011,"YR2011","Djibouti","DJI","1239144501.7752545","1451.5480809061739","853671","..","..","..","..","220222000000","..","..",".."
"2970",2011,"YR2011","Dominica","DMA","501025925.92592591","7065.4603723759856","70912","-0.27279729989298573","10199.1242353027","723240297.773785","-0.22355068823470958","1352770000","16805.195171480143","17.365849331371926",".."
"2971",2011,"YR2011","Dominican Republic","DOM","58029750745.6495","5913.4266488549274","9813219","1.892213210279948","11869.123094816145","116474304267.3886","3.1334230032675521","2210213934500","173008.09433683279","9.3221440460518465","0.602928060143009"
"2972",2011,"YR2011","Ecuador","ECU","79276664000","5200.5551078350436","15243885","6.22101651283937","9857.5205228278828","150266909235.12811","7.8681409191099618","79276664000","3996.6887706119537","12.729049749116589","3.0951100565987497"
"2973",2011,"YR2011","El Salvador","SLV","20283780000","3266.010977741646","6210567","3.3709011199534444","6465.8084892608013","40156336831.722984","3.8170563961485584","20283780000","3402.7488955517265","15.755889681311865","1.08806149544119"
"2974",2011,"YR2011","Equatorial Guinea","GNQ","21357344847.496628","21641.695079141467","986861","1.8585548462424271","34279.977000164021","33829572382.358868","6.5239236298987322","10064618859100","7135848.9189460315","11.775349037966235",".."
"2975",2011,"YR2011","Eritrea","ERI","2065001626.0162601","642.50825879660329","3213969","7.2077731284963846","1625.5076729885459","5224331270.247324","8.6798001013804935","31749400000","9878.5644789977741","26.616994336900856",".."
"2976",2011,"YR2011","Estonia","EST","23213994093.463081","17487.804783092164","1327439","7.5892116646181478","24557.236147594707","32598232994.52697","7.2630845812869467","16677256000","14143.854444535682","18.365857069052609","1.66401024269619"
"2977",2011,"YR2011","Eswatini","SWZ","4820499924.2539005","4496.6133605097439","1072029","1.5616577406071883","8057.5638013346124","8637942064.3809433","2.2472297610679988","35002132000","32650.359271997306","19.77850634927038","2.21200811111654"
"2978",2011,"YR2011","Ethiopia","ETH","31952763089.330025","354.47957190879964","90139928","8.0948462325530954","1134.7845092344671","102289393957.9102","11.178296227164125","515078541000","10870.552072107268","10.318246067253654","1.0907074439921"
"2979",2011,"YR2011","Faroe Islands","FRO","2499152495.017416","52267.123183465774","47815","..","..","..","..","13417200000","..","32.802671198163551",".."
"2980",2011,"YR2011","Fiji","FJI","3774530615.6591568","4371.4473845755656","863451","2.2727696865620288","8263.0454619427073","7134734867.1598921","2.7051430290104861","6768488300","9465.3719782593344","17.32202595371259","1.4866161485244"
"2981",2011,"YR2011","Finland","FIN","275604356167.31573","51148.931636583256","5388272","2.0733963145333547","40916.838579027441","220471055643.89334","2.5476648384262717","197998000000","40077.783749595415","23.361347084313984","1.48940898392913"
"2982",2011,"YR2011","France","FRA","2865157541994.1689","43848.106054888","65342789","1.6996129650086971","37440.633472975831","2446475413050.9971","2.1927006326665435","2058369000000","32667.978084008628","23.74452782761497","1.89140621361087"
"2983",2011,"YR2011","French Polynesia","PYF","..","..","267702","..","..","..","..","..","..","..",".."
"2984",2011,"YR2011","Gabon","GAB","18210308748.291241","10809.684950390407","1684629","3.2468530604355976","15638.747168498396","26345487003.720284","7.0917533425865429","8581582503200","2634430.7611943046","12.793716049348719","1.46243422997043"
